setpoint,input,ouput
400.00,198.16,0.00
400.00,197.89,0.00
400.00,198.82,0.00
400.00,198.51,0.00
400.00,198.91,0.00
400.00,198.36,0.00
400.00,198.32,0.00
400.00,198.11,0.00
400.00,198.09,0.00
400.00,198.33,0.00
400.00,198.55,0.00
400.00,198.49,0.00
400.00,198.04,0.00
400.00,198.74,0.00
400.00,198.52,0.00
400.00,198.82,0.00
400.00,198.80,0.00
400.00,198.63,0.00
400.00,198.60,0.00
400.00,198.36,0.00
400.00,198.34,0.00
400.00,198.26,0.00
400.00,198.94,0.00
400.00,198.54,0.00
400.00,198.53,0.00
400.00,198.11,0.00
400.00,198.39,0.00
400.00,198.22,0.00
400.00,198.45,0.00
400.00,198.84,0.00
400.00,197.57,0.00
400.00,198.34,0.00
400.00,198.60,0.00
400.00,198.19,0.00
400.00,198.65,0.00
400.00,198.83,0.00
400.00,198.43,0.00
400.00,198.52,0.00
400.00,198.44,0.00
400.00,198.34,0.00
400.00,198.42,0.00
400.00,197.99,0.00
400.00,198.36,0.00
400.00,198.64,0.00
400.00,198.44,0.00
400.00,198.43,0.00
400.00,198.46,0.00
400.00,198.35,0.00
400.00,197.93,0.00
400.00,197.95,0.00
400.00,197.98,0.00
400.00,197.94,0.00
400.00,197.98,0.00
400.00,197.96,0.00
400.00,197.82,0.00
400.00,198.20,0.00
400.00,198.16,0.00
400.00,198.28,0.00
400.00,198.83,0.00
400.00,198.38,0.00
400.00,198.20,0.00
400.00,198.64,0.00
400.00,198.32,0.00
400.00,198.26,0.00
400.00,198.65,0.00
400.00,198.41,0.00
400.00,198.60,0.00
400.00,198.44,0.00
400.00,197.69,0.00
400.00,198.32,0.00
400.00,198.80,0.00
400.00,198.68,0.00
400.00,198.36,0.00
400.00,198.78,0.00
400.00,198.65,0.00
400.00,198.32,0.00
400.00,198.50,0.00
400.00,197.77,0.00
400.00,198.63,0.00
400.00,198.24,0.00
400.00,198.82,0.00
400.00,199.00,0.00
400.00,198.99,0.00
400.00,198.68,0.00
400.00,198.38,0.00
400.00,198.85,0.00
400.00,198.71,0.00
400.00,198.25,0.00
400.00,198.54,0.00
400.00,198.42,0.00
400.00,198.48,0.00
400.00,198.07,0.00
400.00,198.57,0.00
400.00,198.46,0.00
400.00,198.68,0.00
400.00,198.82,0.00
400.00,198.52,0.00
400.00,198.36,0.00
400.00,197.88,0.00
400.00,198.82,0.00
400.00,198.60,0.00
400.00,199.25,0.00
400.00,198.79,0.00
400.00,198.57,0.00
400.00,198.45,0.00
400.00,198.61,0.00
400.00,199.46,0.00
400.00,198.45,0.00
400.00,198.76,0.00
400.00,198.48,0.00
400.00,198.96,0.00
400.00,197.89,0.00
400.00,198.57,0.00
400.00,197.77,0.00
400.00,198.96,0.00
400.00,198.23,0.00
400.00,199.05,0.00
400.00,198.50,0.00
400.00,198.80,0.00
400.00,198.30,0.00
400.00,198.43,0.00
400.00,198.58,0.00
400.00,198.09,0.00
400.00,198.17,0.00
400.00,198.20,0.00
400.00,198.53,0.00
400.00,198.57,0.00
400.00,199.00,0.00
400.00,198.62,0.00
400.00,198.58,0.00
400.00,198.81,0.00
400.00,198.85,0.00
400.00,199.08,0.00
400.00,198.67,0.00
400.00,199.08,0.00
400.00,198.44,0.00
400.00,198.86,0.00
400.00,197.82,0.00
400.00,198.27,0.00
400.00,198.13,0.00
400.00,198.48,0.00
400.00,198.89,0.00
400.00,198.88,0.00
400.00,198.74,0.00
400.00,198.57,0.00
400.00,199.00,0.00
400.00,198.61,0.00
400.00,198.80,0.00
400.00,198.78,0.00
400.00,199.39,0.00
400.00,198.51,0.00
400.00,198.71,0.00
400.00,198.88,0.00
400.00,199.01,0.00
400.00,199.03,0.00
400.00,198.79,0.00
400.00,198.54,0.00
400.00,199.16,0.00
400.00,199.14,0.00
400.00,198.46,0.00
400.00,198.76,0.00
400.00,197.85,0.00
400.00,198.12,0.00
400.00,198.81,0.00
400.00,198.77,0.00
400.00,198.63,0.00
400.00,198.84,0.00
400.00,198.62,0.00
400.00,198.27,0.00
400.00,198.22,0.00
400.00,198.73,0.00
400.00,198.89,0.00
400.00,199.14,0.00
400.00,198.56,0.00
400.00,198.60,0.00
400.00,199.27,0.00
400.00,198.92,0.00
400.00,198.77,0.00
400.00,198.87,0.00
400.00,198.91,0.00
400.00,198.45,0.00
400.00,199.13,0.00
400.00,198.24,0.00
400.00,198.42,0.00
400.00,198.64,0.00
400.00,198.16,0.00
400.00,198.35,0.00
400.00,198.64,0.00
400.00,198.14,0.00
400.00,198.38,0.00
400.00,198.35,0.00
400.00,198.64,0.00
400.00,198.47,0.00
400.00,198.67,0.00
400.00,198.25,0.00
400.00,198.38,0.00
400.00,198.57,0.00
400.00,198.41,0.00
400.00,198.68,0.00
400.00,198.75,0.00
400.00,198.39,0.00
400.00,198.63,0.00
400.00,198.22,0.00
400.00,198.58,0.00
400.00,198.81,0.00
400.00,197.92,0.00
400.00,198.59,0.00
400.00,198.47,0.00
400.00,198.29,0.00
400.00,198.91,0.00
400.00,198.54,0.00
400.00,198.89,0.00
400.00,199.30,0.00
400.00,198.45,0.00
400.00,198.32,0.00
400.00,199.42,0.00
400.00,199.04,0.00
400.00,198.99,0.00
400.00,199.39,0.00
400.00,198.85,0.00
400.00,198.33,0.00
400.00,198.67,0.00
400.00,198.77,0.00
400.00,198.49,0.00
400.00,199.36,0.00
400.00,198.34,0.00
400.00,197.96,0.00
400.00,199.09,0.00
400.00,198.69,0.00
400.00,199.47,0.00
400.00,198.02,0.00
400.00,198.09,0.00
400.00,197.97,0.00
400.00,198.43,0.00
400.00,197.96,0.00
400.00,198.34,0.00
400.00,199.22,0.00
400.00,197.92,0.00
400.00,198.30,0.00
400.00,198.16,0.00
400.00,198.52,0.00
400.00,198.93,0.00
400.00,198.21,0.00
400.00,198.72,0.00
400.00,198.68,0.00
400.00,198.96,0.00
400.00,198.97,0.00
400.00,199.05,0.00
400.00,198.52,0.00
400.00,198.84,0.00
400.00,199.11,0.00
400.00,198.48,0.00
400.00,198.25,0.00
400.00,198.90,0.00
400.00,198.89,0.00
400.00,198.83,0.00
400.00,198.92,0.00
400.00,199.36,0.00
400.00,199.53,0.00
400.00,198.79,0.00
400.00,199.40,0.00
400.00,199.06,0.00
400.00,199.02,0.00
400.00,199.36,0.00
400.00,199.41,0.00
400.00,199.36,0.00
400.00,199.29,0.00
400.00,199.23,0.00
400.00,199.08,0.00
400.00,199.04,0.00
400.00,199.18,0.00
400.00,199.48,0.00
400.00,199.13,0.00
400.00,199.52,0.00
400.00,199.27,0.00
400.00,198.63,0.00
400.00,199.03,0.00
400.00,199.06,0.00
400.00,199.20,0.00
400.00,199.05,0.00
400.00,198.48,0.00
400.00,197.93,0.00
400.00,198.99,0.00
400.00,198.91,0.00
400.00,199.19,0.00
400.00,198.88,0.00
400.00,198.59,0.00
400.00,199.27,0.00
400.00,199.45,0.00
400.00,198.84,0.00
400.00,199.39,0.00
400.00,199.44,0.00
400.00,199.23,0.00
400.00,198.95,0.00
400.00,198.96,0.00
400.00,198.88,0.00
400.00,199.56,0.00
400.00,199.58,0.00
400.00,198.95,0.00
400.00,198.81,0.00
400.00,198.85,0.00
400.00,198.61,0.00
400.00,198.73,0.00
400.00,198.75,0.00
400.00,198.08,0.00
400.00,199.07,0.00
400.00,198.66,0.00
400.00,198.38,0.00
400.00,198.46,0.00
400.00,198.99,0.00
400.00,198.86,0.00
400.00,198.58,0.00
400.00,198.78,0.00
400.00,198.31,0.00
400.00,198.65,0.00
400.00,198.51,0.00
400.00,198.47,0.00
400.00,199.16,0.00
400.00,198.87,0.00
400.00,198.52,0.00
400.00,198.55,0.00
400.00,198.39,0.00
400.00,198.31,0.00
400.00,199.21,0.00
400.00,198.89,0.00
400.00,198.23,0.00
400.00,199.18,0.00
400.00,198.73,0.00
400.00,199.23,0.00
400.00,198.93,0.00
400.00,198.98,0.00
400.00,198.81,0.00
400.00,199.26,0.00
400.00,198.90,0.00
400.00,199.09,0.00
400.00,198.62,0.00
400.00,198.50,0.00
400.00,198.63,0.00
400.00,199.52,0.00
400.00,198.98,0.00
400.00,198.46,0.00
400.00,198.79,0.00
400.00,198.81,0.00
400.00,198.23,0.00
400.00,198.53,0.00
400.00,198.27,0.00
400.00,198.02,0.00
400.00,198.18,0.00
400.00,198.89,0.00
400.00,198.42,0.00
400.00,199.50,0.00
400.00,198.91,0.00
400.00,198.92,0.00
400.00,199.34,0.00
400.00,199.06,0.00
400.00,199.01,0.00
400.00,199.45,0.00
400.00,199.41,0.00
400.00,199.14,0.00
400.00,199.35,0.00
400.00,199.59,0.00
400.00,199.25,0.00
400.00,199.02,0.00
400.00,198.89,0.00
400.00,199.15,0.00
400.00,199.31,0.00
400.00,199.05,0.00
400.00,199.08,0.00
400.00,198.77,0.00
400.00,199.08,0.00
400.00,198.70,0.00
400.00,198.98,0.00
400.00,198.96,0.00
400.00,198.56,0.00
400.00,199.14,0.00
400.00,198.97,0.00
400.00,198.75,0.00
400.00,198.83,0.00
400.00,198.93,0.00
400.00,199.07,0.00
400.00,199.07,0.00
400.00,198.99,0.00
400.00,198.76,0.00
400.00,198.28,0.00
400.00,199.18,0.00
400.00,199.55,0.00
400.00,198.70,0.00
400.00,198.96,0.00
400.00,198.38,0.00
400.00,199.30,0.00
400.00,198.72,0.00
400.00,198.28,0.00
400.00,198.44,0.00
400.00,198.46,0.00
400.00,198.42,0.00
400.00,199.12,0.00
400.00,198.78,0.00
400.00,198.85,0.00
400.00,198.95,0.00
400.00,199.00,0.00
400.00,199.13,0.00
400.00,199.18,0.00
400.00,198.76,0.00
400.00,198.86,0.00
400.00,198.89,0.00
400.00,199.04,0.00
400.00,199.01,0.00
400.00,198.53,0.00
400.00,198.15,0.00
400.00,198.69,0.00
400.00,198.35,0.00
400.00,198.85,0.00
400.00,198.44,0.00
400.00,198.18,0.00
400.00,198.27,0.00
400.00,198.91,0.00
400.00,198.10,0.00
400.00,198.28,0.00
400.00,198.86,0.00
400.00,198.79,0.00
400.00,199.13,0.00
400.00,199.65,0.00
400.00,198.87,0.00
400.00,198.86,0.00
400.00,199.30,0.00
400.00,198.71,0.00
400.00,199.45,0.00
400.00,199.22,0.00
400.00,199.12,0.00
400.00,198.60,0.00
400.00,199.05,0.00
400.00,198.63,0.00
400.00,198.87,0.00
400.00,199.11,0.00
400.00,199.00,0.00
400.00,198.47,0.00
400.00,198.29,0.00
400.00,198.64,0.00
400.00,198.28,0.00
400.00,198.66,0.00
400.00,198.48,0.00
400.00,198.11,0.00
400.00,198.79,0.00
400.00,198.38,0.00
400.00,198.47,0.00
400.00,198.50,0.00
400.00,199.00,0.00
400.00,198.61,0.00
400.00,199.03,0.00
400.00,199.25,0.00
400.00,199.19,0.00
400.00,199.45,0.00
400.00,198.88,0.00
400.00,199.41,0.00
400.00,199.22,0.00
400.00,199.09,0.00
400.00,198.38,0.00
400.00,198.71,0.00
400.00,199.58,0.00
400.00,198.32,0.00
400.00,198.76,0.00
400.00,198.82,0.00
400.00,198.66,0.00
400.00,198.38,0.00
400.00,198.82,0.00
400.00,198.69,0.00
400.00,197.84,0.00
400.00,199.01,0.00
400.00,198.71,0.00
400.00,198.86,0.00
400.00,198.92,0.00
400.00,199.12,0.00
400.00,198.61,0.00
400.00,198.56,0.00
400.00,198.50,0.00
400.00,198.39,0.00
400.00,198.69,0.00
400.00,198.57,0.00
400.00,198.77,0.00
400.00,198.73,0.00
400.00,199.36,0.00
400.00,199.00,0.00
400.00,198.83,0.00
400.00,199.23,0.00
400.00,198.48,0.00
400.00,198.57,0.00
400.00,197.94,0.00
400.00,197.84,0.00
400.00,198.41,0.00
400.00,198.71,0.00
400.00,198.61,0.00
400.00,198.70,0.00
400.00,198.23,0.00
400.00,199.53,0.00
400.00,198.66,0.00
400.00,198.61,0.00
400.00,198.88,0.00
400.00,198.85,0.00
400.00,197.96,0.00
400.00,198.49,0.00
400.00,198.26,0.00
400.00,198.45,0.00
400.00,198.77,0.00
400.00,198.89,0.00
400.00,198.48,0.00
400.00,198.60,0.00
400.00,198.76,0.00
400.00,198.79,0.00
400.00,198.85,0.00
400.00,198.56,0.00
400.00,198.68,0.00
400.00,199.16,0.00
400.00,198.38,0.00
400.00,198.50,0.00
400.00,198.58,0.00
400.00,198.32,0.00
400.00,198.93,0.00
400.00,198.32,0.00
400.00,198.84,0.00
400.00,198.82,0.00
400.00,198.12,0.00
400.00,198.59,0.00
400.00,198.33,0.00
400.00,198.73,0.00
400.00,198.88,0.00
400.00,198.36,0.00
400.00,198.40,0.00
400.00,198.79,0.00
400.00,198.72,0.00
400.00,198.12,0.00
400.00,198.28,0.00
400.00,198.26,0.00
400.00,198.80,0.00
400.00,198.73,0.00
400.00,198.59,0.00
400.00,198.92,0.00
400.00,198.39,0.00
400.00,198.29,0.00
400.00,198.32,0.00
400.00,198.11,0.00
400.00,198.30,0.00
400.00,199.37,0.00
400.00,198.79,0.00
400.00,198.42,0.00
400.00,198.00,0.00
400.00,198.60,0.00
400.00,198.60,0.00
400.00,198.29,0.00
400.00,198.91,0.00
400.00,199.35,0.00
400.00,198.08,0.00
400.00,198.23,0.00
400.00,198.15,0.00
400.00,198.83,0.00
400.00,198.17,0.00
400.00,198.44,0.00
400.00,198.40,0.00
400.00,198.59,0.00
400.00,198.21,0.00
400.00,197.49,0.00
400.00,198.47,0.00
400.00,198.06,0.00
400.00,198.07,0.00
400.00,198.09,0.00
400.00,198.05,0.00
400.00,198.06,0.00
400.00,198.58,0.00
400.00,198.43,0.00
400.00,198.54,0.00
400.00,198.74,0.00
400.00,198.69,0.00
400.00,198.22,0.00
400.00,198.22,0.00
400.00,198.90,0.00
400.00,198.50,0.00
400.00,198.71,0.00
400.00,198.70,0.00
400.00,199.21,0.00
400.00,198.48,0.00
400.00,198.70,0.00
400.00,198.16,0.00
400.00,198.02,0.00
400.00,198.95,0.00
400.00,197.61,0.00
400.00,198.48,0.00
400.00,199.33,0.00
400.00,198.59,0.00
400.00,198.93,0.00
400.00,198.78,0.00
400.00,198.90,0.00
400.00,198.64,0.00
400.00,198.66,0.00
400.00,198.66,0.00
400.00,198.95,0.00
400.00,199.21,0.00
400.00,199.05,0.00
400.00,197.82,0.00
400.00,199.25,0.00
400.00,198.29,0.00
400.00,198.86,0.00
400.00,197.88,0.00
400.00,198.47,0.00
400.00,198.44,0.00
400.00,198.50,0.00
400.00,198.78,0.00
400.00,198.89,0.00
400.00,198.90,0.00
400.00,199.28,0.00
400.00,199.31,0.00
400.00,198.57,0.00
400.00,198.98,0.00
400.00,198.62,0.00
400.00,198.93,0.00
400.00,198.88,0.00
400.00,198.61,0.00
400.00,198.09,0.00
400.00,199.11,0.00
400.00,198.84,0.00
400.00,198.36,0.00
400.00,198.42,0.00
400.00,198.64,0.00
400.00,198.65,0.00
400.00,199.01,0.00
400.00,198.55,0.00
400.00,198.44,0.00
400.00,198.56,0.00
400.00,198.52,0.00
400.00,198.62,0.00
400.00,198.84,0.00
400.00,198.53,0.00
400.00,198.91,0.00
400.00,198.53,0.00
400.00,198.66,0.00
400.00,198.96,0.00
400.00,198.80,0.00
400.00,198.43,0.00
400.00,198.82,0.00
400.00,199.11,0.00
400.00,198.80,0.00
400.00,198.81,0.00
400.00,198.91,0.00
400.00,199.02,0.00
400.00,198.71,0.00
400.00,198.10,0.00
400.00,198.88,0.00
400.00,198.89,0.00
400.00,199.02,0.00
400.00,198.56,0.00
400.00,198.97,0.00
400.00,198.91,0.00
400.00,198.73,0.00
400.00,198.35,0.00
400.00,198.54,0.00
400.00,198.38,0.00
400.00,198.54,0.00
400.00,198.69,0.00
400.00,198.59,0.00
400.00,199.01,0.00
400.00,199.00,0.00
400.00,198.76,0.00
400.00,198.73,0.00
400.00,198.72,0.00
400.00,198.66,0.00
400.00,198.77,0.00
400.00,198.57,0.00
400.00,198.99,0.00
400.00,199.03,0.00
400.00,199.11,0.00
400.00,198.94,0.00
400.00,199.16,0.00
400.00,198.82,0.00
400.00,198.54,0.00
400.00,198.74,0.00
400.00,198.98,0.00
400.00,199.12,0.00
400.00,198.27,0.00
400.00,198.43,0.00
400.00,198.58,0.00
400.00,198.92,0.00
400.00,198.84,0.00
400.00,198.50,0.00
400.00,199.14,0.00
400.00,198.74,0.00
400.00,198.36,0.00
400.00,198.44,0.00
400.00,198.11,0.00
400.00,199.00,0.00
400.00,198.01,0.00
400.00,198.98,0.00
400.00,199.39,0.00
400.00,198.83,0.00
400.00,199.10,0.00
400.00,198.66,0.00
400.00,198.77,0.00
400.00,198.78,0.00
400.00,198.90,0.00
400.00,199.14,0.00
400.00,198.64,0.00
400.00,198.65,0.00
400.00,199.18,0.00
400.00,198.85,0.00
400.00,198.86,0.00
400.00,198.58,0.00
400.00,199.21,0.00
400.00,198.91,0.00
400.00,198.34,0.00
400.00,198.59,0.00
400.00,198.68,0.00
400.00,199.10,0.00
400.00,199.29,0.00
400.00,199.04,0.00
400.00,198.96,0.00
400.00,199.34,0.00
400.00,198.73,0.00
400.00,198.24,0.00
400.00,199.29,0.00
400.00,199.21,0.00
400.00,198.14,0.00
400.00,198.78,0.00
400.00,198.95,0.00
400.00,198.84,0.00
400.00,198.16,0.00
400.00,198.34,0.00
400.00,198.59,0.00
400.00,199.06,0.00
400.00,198.57,0.00
400.00,198.57,0.00
400.00,198.39,0.00
400.00,198.61,0.00
400.00,198.48,0.00
400.00,198.06,0.00
400.00,198.30,0.00
400.00,198.53,0.00
400.00,198.76,0.00
400.00,197.96,0.00
400.00,198.03,0.00
400.00,198.47,0.00
400.00,198.52,0.00
400.00,198.64,0.00
400.00,198.60,0.00
400.00,198.91,0.00
400.00,198.93,0.00
400.00,198.60,0.00
400.00,199.29,0.00
400.00,198.52,0.00
400.00,199.29,0.00
400.00,199.29,0.00
400.00,199.07,0.00
400.00,198.85,0.00
400.00,198.57,0.00
400.00,198.38,0.00
400.00,198.76,0.00
400.00,198.86,0.00
400.00,198.87,0.00
400.00,199.05,0.00
400.00,198.62,0.00
400.00,198.84,0.00
400.00,198.49,0.00
400.00,198.47,0.00
400.00,198.77,0.00
400.00,198.23,0.00
400.00,198.76,0.00
400.00,198.97,0.00
400.00,198.88,0.00
400.00,199.17,0.00
400.00,199.52,0.00
400.00,198.97,0.00
400.00,199.09,0.00
400.00,199.50,0.00
400.00,199.12,0.00
400.00,198.77,0.00
400.00,198.95,0.00
400.00,198.88,0.00
400.00,199.36,0.00
400.00,198.52,0.00
400.00,199.10,0.00
400.00,198.86,0.00
400.00,198.39,0.00
400.00,199.32,0.00
400.00,198.04,0.00
400.00,198.99,0.00
400.00,199.03,0.00
400.00,198.55,0.00
400.00,198.49,0.00
400.00,198.70,0.00
400.00,199.01,0.00
400.00,199.47,0.00
400.00,198.93,0.00
400.00,199.01,0.00
400.00,198.97,0.00
400.00,198.37,0.00
400.00,198.76,0.00
400.00,198.32,0.00
400.00,199.15,0.00
400.00,198.64,0.00
400.00,198.57,0.00
400.00,199.45,0.00
400.00,198.99,0.00
400.00,198.57,0.00
400.00,198.88,0.00
400.00,198.79,0.00
400.00,198.86,0.00
400.00,198.42,0.00
400.00,198.52,0.00
400.00,198.93,0.00
400.00,198.14,0.00
400.00,198.59,0.00
400.00,198.75,0.00
400.00,199.11,0.00
400.00,198.46,0.00
400.00,198.46,0.00
400.00,198.83,0.00
400.00,198.88,0.00
400.00,198.91,0.00
400.00,198.81,0.00
400.00,198.77,0.00
400.00,198.73,0.00
400.00,198.75,0.00
400.00,198.97,0.00
400.00,198.99,0.00
400.00,199.32,0.00
400.00,198.45,0.00
400.00,199.11,0.00
400.00,198.52,0.00
400.00,198.35,0.00
400.00,198.29,0.00
400.00,198.81,0.00
400.00,199.07,0.00
400.00,198.68,0.00
400.00,198.66,0.00
400.00,198.86,0.00
400.00,198.63,0.00
400.00,198.85,0.00
400.00,198.79,0.00
400.00,198.37,0.00
400.00,198.93,0.00
400.00,198.76,0.00
400.00,198.36,0.00
400.00,198.90,0.00
400.00,199.71,0.00
400.00,198.83,0.00
400.00,198.54,0.00
400.00,198.23,0.00
400.00,198.50,0.00
400.00,198.74,0.00
400.00,199.01,0.00
400.00,198.94,0.00
400.00,198.95,0.00
400.00,198.99,0.00
400.00,198.42,0.00
400.00,198.29,0.00
400.00,199.33,0.00
400.00,198.57,0.00
400.00,198.57,0.00
400.00,198.85,0.00
400.00,198.48,0.00
400.00,198.75,0.00
400.00,198.85,0.00
400.00,198.74,0.00
400.00,198.98,0.00
400.00,198.32,0.00
400.00,199.43,0.00
400.00,199.46,0.00
400.00,199.34,0.00
400.00,198.43,0.00
400.00,198.82,0.00
400.00,199.16,0.00
400.00,198.46,0.00
400.00,198.84,0.00
400.00,198.11,0.00
400.00,198.47,0.00
400.00,198.74,0.00
400.00,198.79,0.00
400.00,198.61,0.00
400.00,198.27,0.00
400.00,198.87,0.00
400.00,198.79,0.00
400.00,198.29,0.00
400.00,199.46,0.00
400.00,198.80,0.00
400.00,198.31,0.00
400.00,198.83,0.00
400.00,199.11,0.00
400.00,199.09,0.00
400.00,198.52,0.00
400.00,199.05,0.00
400.00,199.17,0.00
400.00,198.26,0.00
400.00,198.44,0.00
400.00,198.93,0.00
400.00,199.18,0.00
400.00,199.24,0.00
400.00,198.96,0.00
400.00,199.09,0.00
400.00,198.86,0.00
400.00,199.07,0.00
400.00,199.03,0.00
400.00,199.01,0.00
400.00,198.80,0.00
400.00,199.16,0.00
400.00,198.89,0.00
400.00,199.54,0.00
400.00,199.12,0.00
400.00,198.56,0.00
400.00,199.10,0.00
400.00,199.18,0.00
400.00,198.93,0.00
400.00,198.98,0.00
400.00,198.48,0.00
400.00,198.81,0.00
400.00,199.06,0.00
400.00,198.44,0.00
400.00,198.55,0.00
400.00,198.38,0.00
400.00,198.59,0.00
400.00,198.55,0.00
400.00,198.24,0.00
400.00,198.85,0.00
400.00,198.09,0.00
400.00,198.86,0.00
400.00,198.91,0.00
400.00,198.46,0.00
400.00,198.87,0.00
400.00,198.24,0.00
400.00,198.34,0.00
400.00,198.30,0.00
400.00,199.18,0.00
400.00,199.03,0.00
400.00,198.79,0.00
400.00,198.90,0.00
400.00,199.11,0.00
400.00,198.80,0.00
400.00,198.44,0.00
400.00,198.67,0.00
400.00,198.85,0.00
400.00,198.57,0.00
400.00,199.09,0.00
400.00,198.58,0.00
400.00,198.27,0.00
400.00,198.38,0.00
400.00,198.93,0.00
400.00,198.42,0.00
400.00,198.53,0.00
400.00,198.18,0.00
400.00,198.81,0.00
400.00,198.05,0.00
400.00,199.02,0.00
400.00,198.96,0.00
400.00,199.14,0.00
400.00,199.00,0.00
400.00,198.72,0.00
400.00,199.15,0.00
400.00,198.45,0.00
400.00,199.11,0.00
400.00,198.71,0.00
400.00,198.99,0.00
400.00,198.55,0.00
400.00,198.32,0.00
400.00,198.68,0.00
400.00,198.77,0.00
400.00,198.61,0.00
400.00,198.55,0.00
400.00,198.47,0.00
400.00,198.15,0.00
400.00,197.94,0.00
400.00,198.47,0.00
400.00,198.34,0.00
400.00,198.07,0.00
400.00,198.02,0.00
400.00,198.05,0.00
400.00,198.43,0.00
400.00,198.39,0.00
400.00,198.59,0.00
400.00,198.64,0.00
400.00,198.35,0.00
400.00,197.98,0.00
400.00,198.80,0.00
400.00,198.56,0.00
400.00,199.02,0.00
400.00,198.72,0.00
400.00,198.84,0.00
400.00,198.37,0.00
400.00,199.01,0.00
400.00,198.26,0.00
400.00,198.00,0.00
400.00,198.32,0.00
400.00,197.85,0.00
400.00,197.99,0.00
400.00,198.33,0.00
400.00,198.18,0.00
400.00,198.43,0.00
400.00,198.39,0.00
400.00,198.64,0.00
400.00,199.35,0.00
400.00,198.78,0.00
400.00,198.36,0.00
400.00,198.84,0.00
400.00,198.25,0.00
400.00,198.62,0.00
400.00,198.51,0.00
400.00,198.47,0.00
400.00,198.74,0.00
400.00,198.29,0.00
400.00,198.02,0.00
400.00,198.26,0.00
400.00,198.17,0.00
400.00,198.09,0.00
400.00,198.13,0.00
400.00,198.18,0.00
400.00,197.82,0.00
400.00,198.09,0.00
400.00,198.43,0.00
400.00,198.05,0.00
400.00,197.85,0.00
400.00,198.20,0.00
400.00,198.08,0.00
400.00,197.89,0.00
400.00,198.39,0.00
400.00,198.45,0.00
400.00,198.09,0.00
400.00,197.80,0.00
400.00,197.60,0.00
400.00,198.52,0.00
400.00,197.63,0.00
400.00,197.93,0.00
400.00,198.13,0.00
400.00,197.94,0.00
400.00,198.16,0.00
400.00,198.15,0.00
400.00,197.99,0.00
400.00,198.12,0.00
400.00,198.11,0.00
400.00,197.84,0.00
400.00,197.31,0.00
400.00,198.07,0.00
400.00,198.61,0.00
400.00,198.80,0.00
400.00,198.60,0.00
400.00,198.30,0.00
400.00,198.30,0.00
400.00,198.58,0.00
400.00,198.82,0.00
400.00,198.46,0.00
400.00,198.52,0.00
400.00,198.39,0.00
400.00,198.40,0.00
400.00,198.17,0.00
400.00,198.87,0.00
400.00,198.33,0.00
400.00,198.04,0.00
400.00,198.41,0.00
400.00,197.88,0.00
400.00,198.65,0.00
400.00,198.70,0.00
400.00,198.93,0.00
400.00,198.36,0.00
400.00,198.40,0.00
400.00,198.61,0.00
400.00,198.92,0.00
400.00,198.32,0.00
400.00,198.42,0.00
400.00,198.51,0.00
400.00,198.45,0.00
400.00,198.22,0.00
400.00,197.96,0.00
400.00,197.98,0.00
400.00,198.16,0.00
400.00,198.12,0.00
400.00,198.73,0.00
400.00,197.62,0.00
400.00,198.54,0.00
400.00,198.76,0.00
400.00,198.09,0.00
400.00,198.70,0.00
400.00,198.65,0.00
400.00,198.51,0.00
400.00,198.69,0.00
400.00,198.84,0.00
400.00,198.81,0.00
400.00,198.62,0.00
400.00,198.54,0.00
400.00,198.97,0.00
400.00,198.64,0.00
400.00,198.61,0.00
400.00,197.99,0.00
