Date,Volts,Farenheit
2017-04-29 10:39:19.574651,1.104,96.98
2017-04-29 10:39:19.924754,1.104,96.98
2017-04-29 10:39:20.274761,1.104,96.98
2017-04-29 10:39:20.624416,1.104,96.98
2017-04-29 10:39:20.974676,1.103,96.89
2017-04-29 10:39:21.324398,1.103,96.89
2017-04-29 10:39:21.674288,1.103,96.89
2017-04-29 10:39:22.024466,1.103,96.89
2017-04-29 10:39:22.374988,1.102,96.80
2017-04-29 10:39:22.724873,1.102,96.80
2017-04-29 10:39:23.074637,1.102,96.80
2017-04-29 10:39:23.424461,1.102,96.80
2017-04-29 10:39:23.774657,1.101,96.71
2017-04-29 10:39:24.124538,1.101,96.71
2017-04-29 10:39:24.474689,1.101,96.71
2017-04-29 10:39:24.824582,1.100,96.62
2017-04-29 10:39:25.174807,1.100,96.62
2017-04-29 10:39:25.524454,1.100,96.62
2017-04-29 10:39:25.874772,1.100,96.62
2017-04-29 10:39:26.224491,1.099,96.52
2017-04-29 10:39:26.574373,1.099,96.52
2017-04-29 10:39:26.924518,1.098,96.43
2017-04-29 10:39:27.274392,1.098,96.43
2017-04-29 10:39:27.624551,1.098,96.43
2017-04-29 10:39:27.974435,1.098,96.43
2017-04-29 10:39:28.324529,1.097,96.34
2017-04-29 10:39:28.674349,1.097,96.34
2017-04-29 10:39:29.024465,1.097,96.34
2017-04-29 10:39:29.374862,1.096,96.25
2017-04-29 10:39:29.724294,1.096,96.25
2017-04-29 10:39:30.074403,1.096,96.25
2017-04-29 10:39:30.424337,1.095,96.15
2017-04-29 10:39:30.774417,1.095,96.15
2017-04-29 10:39:31.124319,1.095,96.15
2017-04-29 10:39:31.474198,1.094,96.06
2017-04-29 10:39:31.824241,1.094,96.06
2017-04-29 10:39:32.174273,1.094,96.06
2017-04-29 10:39:32.524005,1.094,96.06
2017-04-29 10:39:32.874803,1.093,95.97
2017-04-29 10:39:33.224647,1.093,95.97
2017-04-29 10:39:33.574821,1.092,95.88
2017-04-29 10:39:33.924673,1.092,95.88
2017-04-29 10:39:34.274454,1.092,95.88
2017-04-29 10:39:34.624727,1.092,95.88
2017-04-29 10:39:34.974883,1.093,95.97
2017-04-29 10:39:35.324739,1.093,95.97
2017-04-29 10:39:35.674137,1.094,96.06
2017-04-29 10:39:36.024049,1.095,96.15
2017-04-29 10:39:36.374168,1.096,96.25
2017-04-29 10:39:36.724465,1.097,96.34
2017-04-29 10:39:37.074222,1.098,96.43
2017-04-29 10:39:37.424703,1.100,96.62
2017-04-29 10:39:37.774233,1.101,96.71
2017-04-29 10:39:38.124477,1.102,96.80
2017-04-29 10:39:38.474244,1.104,96.98
2017-04-29 10:39:38.824519,1.105,97.08
2017-04-29 10:39:39.174284,1.106,97.17
2017-04-29 10:39:39.524448,1.107,97.26
2017-04-29 10:39:39.874334,1.107,97.26
2017-04-29 10:39:40.223984,1.108,97.35
2017-04-29 10:39:40.574172,1.108,97.35
2017-04-29 10:39:40.924493,1.108,97.35
2017-04-29 10:39:41.274192,1.108,97.35
2017-04-29 10:39:41.624139,1.108,97.35
2017-04-29 10:39:41.974316,1.108,97.35
2017-04-29 10:39:42.324484,1.108,97.35
2017-04-29 10:39:42.674325,1.108,97.35
2017-04-29 10:39:43.024175,1.108,97.35
2017-04-29 10:39:43.374339,1.108,97.35
2017-04-29 10:39:43.724074,1.108,97.35
2017-04-29 10:39:44.074375,1.108,97.35
2017-04-29 10:39:44.424105,1.107,97.26
2017-04-29 10:39:44.774396,1.107,97.26
2017-04-29 10:39:45.124481,1.107,97.26
2017-04-29 10:39:45.474428,1.107,97.26
2017-04-29 10:39:45.824149,1.106,97.17
2017-04-29 10:39:46.174301,1.106,97.17
2017-04-29 10:39:46.524167,1.106,97.17
2017-04-29 10:39:46.874327,1.106,97.17
2017-04-29 10:39:47.224225,1.106,97.17
2017-04-29 10:39:47.574009,1.106,97.17
2017-04-29 10:39:47.924224,1.105,97.08
2017-04-29 10:39:48.274024,1.105,97.08
2017-04-29 10:39:48.623931,1.105,97.08
2017-04-29 10:39:48.974057,1.105,97.08
2017-04-29 10:39:49.324179,1.105,97.08
2017-04-29 10:39:49.674061,1.104,96.98
2017-04-29 10:39:50.024208,1.104,96.98
2017-04-29 10:39:50.374113,1.104,96.98
2017-04-29 10:39:50.724032,1.104,96.98
2017-04-29 10:39:51.074158,1.103,96.89
2017-04-29 10:39:51.424006,1.103,96.89
2017-04-29 10:39:51.773785,1.103,96.89
2017-04-29 10:39:52.124298,1.102,96.80
2017-04-29 10:39:52.474445,1.102,96.80
2017-04-29 10:39:52.824334,1.102,96.80
2017-04-29 10:39:53.174075,1.102,96.80
2017-04-29 10:39:53.524004,1.101,96.71
2017-04-29 10:39:53.873735,1.101,96.71
2017-04-29 10:39:54.224007,1.101,96.71
2017-04-29 10:39:54.574165,1.101,96.71
2017-04-29 10:39:54.924039,1.100,96.62
2017-04-29 10:39:55.274149,1.100,96.62
2017-04-29 10:39:55.623945,1.100,96.62
2017-04-29 10:39:55.973806,1.099,96.52
2017-04-29 10:39:56.323952,1.099,96.52
2017-04-29 10:39:56.674485,1.099,96.52
2017-04-29 10:39:57.024001,1.099,96.52
2017-04-29 10:39:57.373825,1.098,96.43
2017-04-29 10:39:57.724013,1.098,96.43
2017-04-29 10:39:58.073914,1.098,96.43
2017-04-29 10:39:58.424000,1.097,96.34
2017-04-29 10:39:58.773876,1.097,96.34
2017-04-29 10:39:59.124075,1.097,96.34
2017-04-29 10:39:59.473803,1.096,96.25
2017-04-29 10:39:59.823710,1.096,96.25
2017-04-29 10:40:00.173866,1.096,96.25
2017-04-29 10:40:00.523748,1.095,96.15
2017-04-29 10:40:00.873525,1.095,96.15
2017-04-29 10:40:01.223752,1.094,96.06
2017-04-29 10:40:01.573550,1.094,96.06
2017-04-29 10:40:01.923767,1.094,96.06
2017-04-29 10:40:02.273604,1.094,96.06
2017-04-29 10:40:02.624422,1.093,95.97
2017-04-29 10:40:02.974194,1.093,95.97
2017-04-29 10:40:03.324151,1.093,95.97
2017-04-29 10:40:03.674015,1.092,95.88
2017-04-29 10:40:04.024161,1.092,95.88
2017-04-29 10:40:04.374272,1.092,95.88
2017-04-29 10:40:04.724541,1.092,95.88
2017-04-29 10:40:05.074310,1.093,95.97
2017-04-29 10:40:05.424215,1.093,95.97
2017-04-29 10:40:05.773606,1.094,96.06
2017-04-29 10:40:06.123501,1.095,96.15
2017-04-29 10:40:06.473603,1.096,96.25
2017-04-29 10:40:06.823905,1.097,96.34
2017-04-29 10:40:07.173678,1.098,96.43
2017-04-29 10:40:07.523899,1.100,96.62
2017-04-29 10:40:07.873662,1.101,96.71
2017-04-29 10:40:08.223820,1.102,96.80
2017-04-29 10:40:08.573696,1.103,96.89
2017-04-29 10:40:08.923483,1.104,96.98
2017-04-29 10:40:09.273739,1.106,97.17
2017-04-29 10:40:09.623897,1.106,97.17
2017-04-29 10:40:09.973766,1.107,97.26
2017-04-29 10:40:10.323489,1.108,97.35
2017-04-29 10:40:10.673773,1.108,97.35
2017-04-29 10:40:11.023538,1.108,97.35
2017-04-29 10:40:11.373809,1.108,97.35
2017-04-29 10:40:11.723564,1.108,97.35
2017-04-29 10:40:12.073845,1.108,97.35
2017-04-29 10:40:12.423578,1.108,97.35
2017-04-29 10:40:12.773836,1.108,97.35
2017-04-29 10:40:13.123858,1.108,97.35
2017-04-29 10:40:13.473738,1.108,97.35
2017-04-29 10:40:13.823678,1.108,97.35
2017-04-29 10:40:14.173397,1.107,97.26
2017-04-29 10:40:14.523574,1.107,97.26
2017-04-29 10:40:14.873419,1.107,97.26
2017-04-29 10:40:15.223931,1.107,97.26
2017-04-29 10:40:15.573834,1.107,97.26
2017-04-29 10:40:15.923638,1.107,97.26
2017-04-29 10:40:16.273737,1.106,97.17
2017-04-29 10:40:16.623626,1.106,97.17
2017-04-29 10:40:16.973464,1.106,97.17
2017-04-29 10:40:17.323595,1.106,97.17
2017-04-29 10:40:17.673394,1.106,97.17
2017-04-29 10:40:18.023659,1.106,97.17
2017-04-29 10:40:18.373429,1.105,97.08
2017-04-29 10:40:18.723647,1.105,97.08
2017-04-29 10:40:19.073456,1.105,97.08
2017-04-29 10:40:19.423716,1.105,97.08
2017-04-29 10:40:19.773479,1.104,96.98
2017-04-29 10:40:20.123626,1.104,96.98
2017-04-29 10:40:20.473454,1.104,96.98
2017-04-29 10:40:20.823429,1.104,96.98
2017-04-29 10:40:21.173535,1.103,96.89
2017-04-29 10:40:21.523315,1.103,96.89
2017-04-29 10:40:21.873163,1.103,96.89
2017-04-29 10:40:22.223705,1.102,96.80
2017-04-29 10:40:22.573833,1.102,96.80
2017-04-29 10:40:22.923733,1.102,96.80
2017-04-29 10:40:23.273475,1.102,96.80
2017-04-29 10:40:23.623379,1.102,96.80
2017-04-29 10:40:23.974280,1.101,96.71
2017-04-29 10:40:24.323414,1.101,96.71
2017-04-29 10:40:24.673534,1.101,96.71
2017-04-29 10:40:25.023450,1.100,96.62
2017-04-29 10:40:25.373514,1.100,96.62
2017-04-29 10:40:25.723467,1.100,96.62
2017-04-29 10:40:26.073284,1.100,96.62
2017-04-29 10:40:26.423358,1.099,96.52
2017-04-29 10:40:26.773231,1.099,96.52
2017-04-29 10:40:27.123403,1.099,96.52
2017-04-29 10:40:27.473265,1.098,96.43
2017-04-29 10:40:27.823434,1.098,96.43
2017-04-29 10:40:28.173289,1.098,96.43
2017-04-29 10:40:28.523444,1.097,96.34
2017-04-29 10:40:28.873307,1.097,96.34
2017-04-29 10:40:29.223456,1.097,96.34
2017-04-29 10:40:29.573298,1.096,96.25
2017-04-29 10:40:29.923114,1.096,96.25
2017-04-29 10:40:30.273159,1.096,96.25
2017-04-29 10:40:30.623163,1.095,96.15
2017-04-29 10:40:30.973228,1.095,96.15
2017-04-29 10:40:31.323143,1.095,96.15
2017-04-29 10:40:31.672867,1.094,96.06
2017-04-29 10:40:32.023126,1.094,96.06
2017-04-29 10:40:32.372805,1.094,96.06
2017-04-29 10:40:32.722866,1.094,96.06
2017-04-29 10:40:33.073657,1.093,95.97
2017-04-29 10:40:33.423618,1.093,95.97
2017-04-29 10:40:33.773374,1.092,95.88
2017-04-29 10:40:34.123291,1.092,95.88
2017-04-29 10:40:34.473157,1.092,95.88
2017-04-29 10:40:34.823265,1.092,95.88
2017-04-29 10:40:35.173012,1.092,95.88
2017-04-29 10:40:35.523251,1.093,95.97
2017-04-29 10:40:35.872987,1.094,96.06
2017-04-29 10:40:36.222995,1.095,96.15
2017-04-29 10:40:36.573070,1.096,96.25
2017-04-29 10:40:36.923213,1.097,96.34
2017-04-29 10:40:37.272934,1.098,96.43
2017-04-29 10:40:37.623249,1.099,96.52
2017-04-29 10:40:37.973023,1.100,96.62
2017-04-29 10:40:38.323188,1.102,96.80
2017-04-29 10:40:38.673146,1.103,96.89
2017-04-29 10:40:39.023017,1.104,96.98
2017-04-29 10:40:39.373074,1.105,97.08
2017-04-29 10:40:39.723210,1.106,97.17
2017-04-29 10:40:40.073094,1.107,97.26
2017-04-29 10:40:40.422852,1.108,97.35
2017-04-29 10:40:40.773089,1.108,97.35
2017-04-29 10:40:41.123243,1.108,97.35
2017-04-29 10:40:41.473031,1.108,97.35
2017-04-29 10:40:41.822931,1.108,97.35
2017-04-29 10:40:42.173019,1.108,97.35
2017-04-29 10:40:42.522936,1.108,97.35
2017-04-29 10:40:42.873098,1.108,97.35
2017-04-29 10:40:43.223328,1.108,97.35
2017-04-29 10:40:43.573087,1.108,97.35
2017-04-29 10:40:43.922989,1.108,97.35
2017-04-29 10:40:44.273094,1.108,97.35
2017-04-29 10:40:44.622968,1.107,97.26
2017-04-29 10:40:44.972727,1.107,97.26
2017-04-29 10:40:45.323231,1.107,97.26
2017-04-29 10:40:45.673178,1.107,97.26
2017-04-29 10:40:46.023037,1.107,97.26
2017-04-29 10:40:46.373206,1.106,97.17
2017-04-29 10:40:46.723075,1.106,97.17
2017-04-29 10:40:47.072831,1.106,97.17
2017-04-29 10:40:47.423026,1.106,97.17
2017-04-29 10:40:47.773116,1.106,97.17
2017-04-29 10:40:48.122991,1.106,97.17
2017-04-29 10:40:48.472748,1.105,97.08
2017-04-29 10:40:48.823026,1.105,97.08
2017-04-29 10:40:49.172807,1.105,97.08
2017-04-29 10:40:49.523044,1.105,97.08
2017-04-29 10:40:49.872800,1.104,96.98
2017-04-29 10:40:50.222941,1.104,96.98
2017-04-29 10:40:50.572728,1.104,96.98
2017-04-29 10:40:50.922747,1.104,96.98
2017-04-29 10:40:51.273253,1.103,96.89
2017-04-29 10:40:51.622672,1.103,96.89
2017-04-29 10:40:51.972900,1.103,96.89
2017-04-29 10:40:52.322740,1.103,96.89
2017-04-29 10:40:52.672880,1.102,96.80
2017-04-29 10:40:53.022996,1.102,96.80
2017-04-29 10:40:53.372561,1.102,96.80
2017-04-29 10:40:53.722678,1.102,96.80
2017-04-29 10:40:54.072828,1.101,96.71
2017-04-29 10:40:54.422732,1.101,96.71
2017-04-29 10:40:54.772852,1.101,96.71
2017-04-29 10:40:55.122783,1.100,96.62
2017-04-29 10:40:55.472873,1.100,96.62
2017-04-29 10:40:55.822794,1.100,96.62
2017-04-29 10:40:56.172515,1.100,96.62
2017-04-29 10:40:56.522821,1.099,96.52
2017-04-29 10:40:56.872580,1.099,96.52
2017-04-29 10:40:57.222703,1.099,96.52
2017-04-29 10:40:57.572596,1.098,96.43
2017-04-29 10:40:57.922733,1.098,96.43
2017-04-29 10:40:58.272561,1.098,96.43
2017-04-29 10:40:58.622767,1.097,96.34
2017-04-29 10:40:58.972615,1.097,96.34
2017-04-29 10:40:59.322806,1.097,96.34
2017-04-29 10:40:59.672658,1.096,96.25
2017-04-29 10:41:00.022580,1.096,96.25
2017-04-29 10:41:00.372285,1.096,96.25
2017-04-29 10:41:00.722419,1.095,96.15
2017-04-29 10:41:01.072564,1.095,96.15
2017-04-29 10:41:01.422041,1.095,96.15
2017-04-29 10:41:01.772595,1.094,96.06
2017-04-29 10:41:02.122473,1.094,96.06
2017-04-29 10:41:02.472265,1.094,96.06
2017-04-29 10:41:02.823123,1.093,95.97
2017-04-29 10:41:03.172959,1.093,95.97
2017-04-29 10:41:03.522830,1.093,95.97
2017-04-29 10:41:03.872670,1.092,95.88
2017-04-29 10:41:04.222851,1.092,95.88
2017-04-29 10:41:04.572709,1.092,95.88
2017-04-29 10:41:04.922825,1.092,95.88
2017-04-29 10:41:05.272664,1.092,95.88
2017-04-29 10:41:05.622874,1.093,95.97
2017-04-29 10:41:05.971958,1.094,96.06
2017-04-29 10:41:06.322091,1.094,96.06
2017-04-29 10:41:06.672366,1.096,96.25
2017-04-29 10:41:07.022505,1.097,96.34
2017-04-29 10:41:07.372247,1.098,96.43
2017-04-29 10:41:07.722489,1.099,96.52
2017-04-29 10:41:08.072668,1.100,96.62
2017-04-29 10:41:08.422587,1.101,96.71
2017-04-29 10:41:08.771921,1.103,96.89
2017-04-29 10:41:09.122178,1.104,96.98
2017-04-29 10:41:09.472268,1.105,97.08
2017-04-29 10:41:09.822450,1.106,97.17
2017-04-29 10:41:10.172377,1.107,97.26
2017-04-29 10:41:10.522113,1.108,97.35
2017-04-29 10:41:10.872399,1.108,97.35
2017-04-29 10:41:11.222650,1.108,97.35
2017-04-29 10:41:11.572411,1.108,97.35
2017-04-29 10:41:11.922581,1.108,97.35
2017-04-29 10:41:12.272300,1.108,97.35
2017-04-29 10:41:12.622616,1.108,97.35
2017-04-29 10:41:12.972332,1.108,97.35
2017-04-29 10:41:13.322724,1.108,97.35
2017-04-29 10:41:13.672269,1.108,97.35
2017-04-29 10:41:14.022225,1.108,97.35
2017-04-29 10:41:14.372365,1.108,97.35
2017-04-29 10:41:14.722239,1.108,97.35
2017-04-29 10:41:15.072013,1.107,97.26
2017-04-29 10:41:15.422141,1.107,97.26
2017-04-29 10:41:15.772364,1.107,97.26
2017-04-29 10:41:16.122165,1.107,97.26
2017-04-29 10:41:16.472423,1.106,97.17
2017-04-29 10:41:16.822174,1.106,97.17
2017-04-29 10:41:17.172113,1.106,97.17
2017-04-29 10:41:17.522252,1.106,97.17
2017-04-29 10:41:17.872143,1.106,97.17
2017-04-29 10:41:18.222290,1.106,97.17
2017-04-29 10:41:18.572793,1.105,97.08
2017-04-29 10:41:18.921909,1.105,97.08
2017-04-29 10:41:19.272189,1.105,97.08
2017-04-29 10:41:19.622067,1.104,96.98
2017-04-29 10:41:19.972174,1.104,96.98
2017-04-29 10:41:20.322349,1.104,96.98
2017-04-29 10:41:20.672240,1.104,96.98
2017-04-29 10:41:21.021926,1.104,96.98
2017-04-29 10:41:21.372056,1.103,96.89
2017-04-29 10:41:21.722015,1.103,96.89
2017-04-29 10:41:22.071741,1.103,96.89
2017-04-29 10:41:22.422269,1.102,96.80
2017-04-29 10:41:22.772135,1.102,96.80
2017-04-29 10:41:23.122286,1.102,96.80
2017-04-29 10:41:23.472181,1.102,96.80
2017-04-29 10:41:23.821933,1.102,96.80
2017-04-29 10:41:24.172084,1.101,96.71
2017-04-29 10:41:24.521949,1.101,96.71
2017-04-29 10:41:24.872082,1.101,96.71
2017-04-29 10:41:25.221965,1.100,96.62
2017-04-29 10:41:25.572108,1.100,96.62
2017-04-29 10:41:25.921987,1.100,96.62
2017-04-29 10:41:26.271755,1.100,96.62
2017-04-29 10:41:26.622009,1.099,96.52
2017-04-29 10:41:26.971762,1.099,96.52
2017-04-29 10:41:27.322020,1.099,96.52
2017-04-29 10:41:27.671784,1.098,96.43
2017-04-29 10:41:28.021682,1.098,96.43
2017-04-29 10:41:28.371764,1.098,96.43
2017-04-29 10:41:28.721942,1.097,96.34
2017-04-29 10:41:29.071844,1.097,96.34
2017-04-29 10:41:29.421560,1.097,96.34
2017-04-29 10:41:29.771858,1.096,96.25
2017-04-29 10:41:30.121547,1.096,96.25
2017-04-29 10:41:30.471479,1.096,96.25
2017-04-29 10:41:30.821625,1.095,96.15
2017-04-29 10:41:31.171542,1.095,96.15
2017-04-29 10:41:31.521646,1.095,96.15
2017-04-29 10:41:31.871426,1.094,96.06
2017-04-29 10:41:32.221646,1.094,96.06
2017-04-29 10:41:32.571601,1.094,96.06
2017-04-29 10:41:32.921942,1.093,95.97
2017-04-29 10:41:33.272248,1.093,95.97
2017-04-29 10:41:33.621962,1.093,95.97
2017-04-29 10:41:33.972243,1.093,95.97
2017-04-29 10:41:34.322012,1.092,95.88
2017-04-29 10:41:34.671832,1.092,95.88
2017-04-29 10:41:35.022016,1.092,95.88
2017-04-29 10:41:35.371890,1.092,95.88
2017-04-29 10:41:35.721980,1.093,95.97
2017-04-29 10:41:36.072166,1.093,95.97
2017-04-29 10:41:36.421320,1.094,96.06
2017-04-29 10:41:36.771568,1.095,96.15
2017-04-29 10:41:37.121346,1.096,96.25
2017-04-29 10:41:37.471622,1.098,96.43
2017-04-29 10:41:37.821350,1.099,96.52
2017-04-29 10:41:38.171490,1.100,96.62
2017-04-29 10:41:38.521701,1.101,96.71
2017-04-29 10:41:38.871896,1.102,96.80
2017-04-29 10:41:39.221387,1.104,96.98
2017-04-29 10:41:39.571536,1.105,97.08
2017-04-29 10:41:39.921784,1.106,97.17
2017-04-29 10:41:40.271567,1.107,97.26
2017-04-29 10:41:40.621457,1.107,97.26
2017-04-29 10:41:40.971566,1.108,97.35
2017-04-29 10:41:41.321342,1.108,97.35
2017-04-29 10:41:41.671645,1.108,97.35
2017-04-29 10:41:42.021298,1.108,97.35
2017-04-29 10:41:42.371433,1.108,97.35
2017-04-29 10:41:42.721362,1.108,97.35
2017-04-29 10:41:43.071512,1.108,97.35
2017-04-29 10:41:43.421778,1.108,97.35
2017-04-29 10:41:43.771548,1.108,97.35
2017-04-29 10:41:44.121369,1.108,97.35
2017-04-29 10:41:44.471186,1.108,97.35
2017-04-29 10:41:44.821372,1.107,97.26
2017-04-29 10:41:45.171212,1.107,97.26
2017-04-29 10:41:45.521613,1.107,97.26
2017-04-29 10:41:45.872217,1.107,97.26
2017-04-29 10:41:46.221320,1.107,97.26
2017-04-29 10:41:46.571653,1.107,97.26
2017-04-29 10:41:46.921329,1.106,97.17
2017-04-29 10:41:47.271266,1.106,97.17
2017-04-29 10:41:47.621333,1.106,97.17
2017-04-29 10:41:47.971300,1.106,97.17
2017-04-29 10:41:48.321368,1.106,97.17
2017-04-29 10:41:48.671319,1.105,97.08
2017-04-29 10:41:49.021000,1.105,97.08
2017-04-29 10:41:49.371114,1.105,97.08
2017-04-29 10:41:49.721418,1.105,97.08
2017-04-29 10:41:50.071182,1.104,96.98
2017-04-29 10:41:50.421011,1.104,96.98
2017-04-29 10:41:50.771247,1.104,96.98
2017-04-29 10:41:51.121054,1.104,96.98
2017-04-29 10:41:51.471288,1.104,96.98
2017-04-29 10:41:51.821101,1.103,96.89
2017-04-29 10:41:52.170917,1.103,96.89
2017-04-29 10:41:52.520866,1.103,96.89
2017-04-29 10:41:52.871688,1.102,96.80
2017-04-29 10:41:53.221296,1.102,96.80
2017-04-29 10:41:53.571303,1.102,96.80
2017-04-29 10:41:53.921438,1.102,96.80
2017-04-29 10:41:54.271391,1.101,96.71
2017-04-29 10:41:54.621219,1.101,96.71
2017-04-29 10:41:54.970927,1.101,96.71
2017-04-29 10:41:55.320714,1.100,96.62
2017-04-29 10:41:55.671245,1.100,96.62
2017-04-29 10:41:56.021167,1.100,96.62
2017-04-29 10:41:56.370841,1.100,96.62
2017-04-29 10:41:56.720729,1.099,96.52
2017-04-29 10:41:57.070956,1.099,96.52
2017-04-29 10:41:57.421195,1.099,96.52
2017-04-29 10:41:57.771028,1.098,96.43
2017-04-29 10:41:58.120774,1.098,96.43
2017-04-29 10:41:58.471360,1.098,96.43
2017-04-29 10:41:58.821115,1.098,96.43
2017-04-29 10:41:59.171039,1.097,96.34
2017-04-29 10:41:59.520764,1.097,96.34
2017-04-29 10:41:59.871047,1.096,96.25
2017-04-29 10:42:00.220786,1.096,96.25
2017-04-29 10:42:00.570464,1.096,96.25
2017-04-29 10:42:00.920797,1.096,96.25
2017-04-29 10:42:01.270711,1.095,96.15
2017-04-29 10:42:01.620819,1.095,96.15
2017-04-29 10:42:01.970962,1.094,96.06
2017-04-29 10:42:02.320842,1.094,96.06
2017-04-29 10:42:02.670773,1.094,96.06
2017-04-29 10:42:03.020473,1.094,96.06
2017-04-29 10:42:03.371346,1.093,95.97
2017-04-29 10:42:03.721165,1.093,95.97
2017-04-29 10:42:04.071415,1.093,95.97
2017-04-29 10:42:04.421120,1.092,95.88
2017-04-29 10:42:04.771041,1.092,95.88
2017-04-29 10:42:05.121167,1.092,95.88
2017-04-29 10:42:05.471057,1.092,95.88
2017-04-29 10:42:05.820757,1.092,95.88
2017-04-29 10:42:06.171054,1.093,95.97
2017-04-29 10:42:06.520591,1.094,96.06
2017-04-29 10:42:06.870796,1.095,96.15
2017-04-29 10:42:07.220646,1.096,96.25
2017-04-29 10:42:07.570809,1.097,96.34
2017-04-29 10:42:07.920623,1.098,96.43
2017-04-29 10:42:08.270681,1.099,96.52
2017-04-29 10:42:08.620424,1.100,96.62
2017-04-29 10:42:08.970602,1.102,96.80
2017-04-29 10:42:09.320568,1.103,96.89
2017-04-29 10:42:09.670694,1.104,96.98
2017-04-29 10:42:10.020590,1.105,97.08
2017-04-29 10:42:10.370562,1.106,97.17
2017-04-29 10:42:10.720720,1.107,97.26
2017-04-29 10:42:11.070690,1.108,97.35
2017-04-29 10:42:11.420433,1.108,97.35
2017-04-29 10:42:11.770798,1.108,97.35
2017-04-29 10:42:12.120488,1.108,97.35
2017-04-29 10:42:12.470623,1.108,97.35
2017-04-29 10:42:12.820534,1.108,97.35
2017-04-29 10:42:13.171388,1.108,97.35
2017-04-29 10:42:13.520545,1.108,97.35
2017-04-29 10:42:13.870716,1.108,97.35
2017-04-29 10:42:14.220557,1.108,97.35
2017-04-29 10:42:14.570475,1.108,97.35
2017-04-29 10:42:14.920578,1.108,97.35
2017-04-29 10:42:15.270338,1.108,97.35
2017-04-29 10:42:15.620644,1.107,97.26
2017-04-29 10:42:15.970815,1.107,97.26
2017-04-29 10:42:16.320874,1.107,97.26
2017-04-29 10:42:16.670759,1.107,97.26
2017-04-29 10:42:17.020537,1.106,97.17
2017-04-29 10:42:17.370166,1.106,97.17
2017-04-29 10:42:17.720541,1.106,97.17
2017-04-29 10:42:18.070372,1.106,97.17
2017-04-29 10:42:18.420594,1.106,97.17
2017-04-29 10:42:18.770439,1.106,97.17
2017-04-29 10:42:19.120592,1.106,97.17
2017-04-29 10:42:19.470448,1.105,97.08
2017-04-29 10:42:19.820222,1.105,97.08
2017-04-29 10:42:20.170348,1.105,97.08
2017-04-29 10:42:20.520274,1.104,96.98
2017-04-29 10:42:20.870368,1.104,96.98
2017-04-29 10:42:21.220661,1.104,96.98
2017-04-29 10:42:21.570016,1.104,96.98
2017-04-29 10:42:21.920187,1.104,96.98
2017-04-29 10:42:22.269990,1.103,96.89
2017-04-29 10:42:22.620301,1.103,96.89
2017-04-29 10:42:22.970073,1.103,96.89
2017-04-29 10:42:23.320349,1.103,96.89
2017-04-29 10:42:23.670418,1.102,96.80
2017-04-29 10:42:24.020203,1.102,96.80
2017-04-29 10:42:24.370457,1.102,96.80
2017-04-29 10:42:24.720230,1.101,96.71
2017-04-29 10:42:25.070065,1.101,96.71
2017-04-29 10:42:25.420170,1.101,96.71
2017-04-29 10:42:25.770122,1.100,96.62
2017-04-29 10:42:26.120312,1.100,96.62
2017-04-29 10:42:26.470099,1.100,96.62
2017-04-29 10:42:26.820275,1.100,96.62
2017-04-29 10:42:27.170179,1.099,96.52
2017-04-29 10:42:27.520309,1.099,96.52
2017-04-29 10:42:27.870186,1.099,96.52
2017-04-29 10:42:28.219953,1.098,96.43
2017-04-29 10:42:28.569703,1.098,96.43
2017-04-29 10:42:28.920230,1.098,96.43
2017-04-29 10:42:29.270110,1.097,96.34
2017-04-29 10:42:29.619939,1.097,96.34
2017-04-29 10:42:29.970135,1.097,96.34
2017-04-29 10:42:30.319884,1.096,96.25
2017-04-29 10:42:30.670176,1.096,96.25
2017-04-29 10:42:31.019881,1.096,96.25
2017-04-29 10:42:31.369919,1.096,96.25
2017-04-29 10:42:31.719671,1.095,96.15
2017-04-29 10:42:32.069827,1.095,96.15
2017-04-29 10:42:32.454668,1.095,96.15
2017-04-29 10:42:32.769573,1.094,96.06
2017-04-29 10:42:33.119300,1.094,96.06
2017-04-29 10:42:33.469420,1.094,96.06
2017-04-29 10:42:33.820054,1.093,95.97
2017-04-29 10:42:34.170189,1.093,95.97
2017-04-29 10:42:34.520152,1.093,95.97
2017-04-29 10:42:34.870025,1.092,95.88
2017-04-29 10:42:35.220390,1.092,95.88
2017-04-29 10:42:35.570158,1.092,95.88
2017-04-29 10:42:35.920427,1.092,95.88
2017-04-29 10:42:36.270176,1.093,95.97
2017-04-29 10:42:36.619676,1.094,96.06
2017-04-29 10:42:36.969807,1.094,96.06
2017-04-29 10:42:37.319598,1.095,96.15
2017-04-29 10:42:37.669821,1.097,96.34
2017-04-29 10:42:38.020004,1.098,96.43
2017-04-29 10:42:38.369795,1.099,96.52
2017-04-29 10:42:38.719972,1.100,96.62
2017-04-29 10:42:39.069710,1.101,96.71
2017-04-29 10:42:39.419994,1.102,96.80
